CHOICE AVIATION LLC                               ,516 AIRPORT ROAD                   ,RAVALLI COUNTY AIRPORT             ,                                   ,HAMILTON              ,MT,59840,VPER,NM05,VPER116U
GOL LINHAS AEREAS S/A                             ,AEROPORTO INT'L TANCREDO NEVES     ,RODOVIA MG 10 S/N                  ,ZIP CODE 33400-000 LAGOA SANTA     ,MINAS GERAIS          ,  ,N/A       ,VPGY,FS57,VPGY382C
AAR LANDING GEAR SERVICES                         ,9371 NW 100TH STREET               ,9270 NW 100TH STREET               ,                                   ,MIAMI                 ,FL,33178,VQ4R,SO19,VQ4R605M
GENERAL DYNAMICS MISSION SYSTEMS INC              ,150 JOHNSTON ROAD                  ,                                   ,                                   ,MARION                ,VA,24354,VQBR,EA09,VQBR980L
SOUNDAIR AVIATION SERVICES LLC                    ,8122 WEST PILOT DRIVE              ,                                   ,                                   ,SPOKANE               ,WA,99224,VQJR,NM13,VQJR937X
MOUNTAIN AVIATION INC                             ,9646 METRO AIRPORT AVE             ,                                   ,                                   ,BROOMFIELD            ,CO,80021,VQMR,NM03,VQMR053W
ABV AVIATION SUPPORT PTE LTD                      ,ABV AVIATION SUPPORT PTE. LTD.     ,NO. 29 CHANGI SOUTH AVE 2          ,#02-00 ABV BUILDING                ,SINGAPORE             ,  ,486444,VQQY,FS58,VQQY424Y
VIDEO TECHNOLOGY SERVICES INC                     ,5 AERIAL WAY SUITE 300            ,                                   ,                                   ,SYOSSET               ,NY,11791,VQTR,EA11,VQTR106K
AVCOM AVIONICS AND INSTRUMENTS INC                ,8400 NW 30TH TERRACE               ,                                   ,                                   ,DORAL                 ,FL,33122,VR4R,SO19,VR4R606M
PLAINVILLE PLATING COMPANY INC                    ,21 FORESTVILLE AVE                 ,                                   ,                                   ,PLAINVILLE            ,CT,6062,VR5R,EA63,VR5R285N
AEROSPACE ELECTRONICS INC                         ,2899 W. PROSPECT ROAD              ,SUITE E                            ,                                   ,FORT LAUDERDALE       ,FL,33309,VR8R,SO19,VR8R545Y
VIDEO REFURBISHING SERVICES                       ,850 COMMERCE PARKWAY               ,                                   ,                                   ,CARPENTERSVILLE       ,IL,60110,VRFR,GL03,VRFR360X
CARVER AERO INC                                   ,DAVENPORT MUNICIPAL AIRPORT        ,8970 HARRISON STREET               ,                                   ,DAVENPORT             ,IA,52804,VRXR,CE01,VRXR118L
GOODYEAR TIRE AND RUBBER CO AVIATION PRODUCTS DIV ,4105 MOHAVE AIRPORT DR             ,                                   ,                                   ,KINGMAN               ,AZ,86401,VS19,WP19,VS19569K
GOODYEAR TIRE AND RUBBER CO AVIATION PRODUCTS DIV ,100 BUSINESS CENTER DRIVE          ,                                   ,                                   ,STOCKBRIDGE           ,GA,30281,VS1D,SO11,VS1D569K
UNIVAIR AIRCRAFT CORP                             ,2500 HIMALAYA ROAD                 ,                                   ,                                   ,AURORA                ,CO,80011,VS3R,NM03,VS3R930L
EATON LIMITED                                     ,LARCHWOOD AVENUE                   ,BEDHAMPTON                         ,HAVANT                             ,HAMPSHIRE             ,  ,PO9 3QL   ,VS6Y,FS59,VS6Y531J
SAUDI ARAMCO AVIATION REPAIR STATION              ,MAINTENANCE HANGAR BUILDING        ,RAS TANURA AIRSTRIP BLDG. 121      ,                                   ,RAS TANURA            ,  ,31311,VSO1,FS57,VSO1913D
SAUDI ARAMCO AVIONICS                             ,KING FAHAD INT'L AIRPORT           ,                                   ,                                   ,DAMMAM                ,  ,31311,VSOY,FS57,VSOY913K
SAUDI ARAMCO AVIATION REPAIR STATION              ,MAINTENANCE HANGAR BUILDING        ,TANAJIB AIRPORT                    ,                                   ,TANAJIB               ,  ,          ,VSOZ,FS57,VSOZ913D
AIRCRAFT SPECIALTIES INC                          ,3336 S 66TH AVENUE CIRCLE          ,                                   ,                                   ,OMAHA                 ,NE,68106,VT2R,CE09,VT2R252L
GIBBS SERVICE CENTER INC                          ,8912 AERO DRIVE                    ,                                   ,                                   ,SAN DIEGO             ,CA,92123,VT3R,WP09,VT3R931L
AVIATION INSTRUMENTS REPAIR SPECIALIST INC       ,14316 COMMERCE WAY                 ,LAKESIDE CORPORATE BUILDING D      ,                                   ,MIAMI LAKES           ,FL,33016,VTBR,SO19,VTBR433V
OCR AVIATION                                      ,2721 East Spring Street            ,                                   ,                                   ,LONG BEACH            ,CA,90806,VTMR,WP05,VTMR569K
ATECH TURBINE COMPONENTS INC                      ,1 ST MARK STREET                   ,                                   ,                                   ,AUBURN                ,MA,01501-3324,VTVR,EA63,VTVR906K
VECTOR-USA LLC                                    ,11299 AIRPORT ROAD                 ,                                   ,                                   ,OLIVE BRANCH          ,MS,38654,VU8R,SW31,VU8R795K
AVIONICS UNLIMITED INC                            ,10051 MILITARY DRIVE               ,LONESTAR EXECUTIVE AIRPORT         ,                                   ,CONROE                ,TX,77303,VUER,SW09,VUER010Y
AVIATION MAINTENANCE GROUP INC                    ,8352 KIMBALL AVE.                  ,BLDG. F350 #3                      ,                                   ,CHINO                 ,CA,91710,VUXR,WP21,VUXR007X
BERKSHIRE INSTRUMENT OVERHAUL                     ,2129 SE 11th Ave                   ,                                   ,                                   ,Cape Coral            ,FL,33990,VV5R,SO35,VV5R289N
TRANS AERO LTD                                    ,5235 GULFSTREAM COURT              ,                                   ,                                   ,LOVELAND              ,CO,80538,VW0R,NM03,VW0R441Y
THORNTON TECHNOLOGY CORP                          ,2608 Temple Heights Drive          ,                                   ,                                   ,Oceanside             ,CA,92056,VW3R,WP09,VW3R934L
AVIATION WINDOW SERVICES                          ,7114 RUSTIC TRAIL                  ,                                   ,                                   ,BOULDER               ,CO,80301,VW6R,NM03,VW6R328Y
BASLER TURBO CONVERSION L L C                     ,255 W. 35TH STREET                 ,                                   ,                                   ,OSHKOSH               ,WI,54902,VWBR,GL13,VWBR907K
AVIONICS WEST INC                                 ,2600 CESSNA LANE                   ,COBB COUNTY -MCCULLUM FIELD AIRPORT,COBB COUNTY -MCCULLUM FIELD AIRPORT,KENNESAW              ,GA,30156,VWIR,SO11,VWIR654K
HELIARC WELDING SVC                               ,3965 NEWPORT ST.                   ,                                   ,                                   ,DENVER                ,CO,80207,VX3R,NM03,VX3R935L
AVALEX TECHNOLOGIES CORPORATION                   ,2665 GULF BREEZE PARKWAY           ,                                   ,                                   ,GULF BREEZE           ,FL,32563,VX8R,SO09,VX8R797X
TPS AEROSPACE LLC                                 ,10720 S. PIPELINE RD.              ,                                   ,                                   ,HURST                 ,TX,76053,VXNR,SW19,VXNR593Y
COMMONWEALTH AVIATION SERVICE INC                 ,MILLION AIR RICHMOND               ,400 PORTUGEE ROAD                  ,                                   ,RICHMOND              ,VA,23250,VXWR,EA21,VXWR051W
AIRBUS HELICOPTERS INC                            ,2701 N. FORUM DR.                  ,                                   ,                                   ,GRAND PRAIRIE         ,TX,75052-7099,VY1R,SW19,VY1R575K
MEGGITT AEROSPACE ASIA PACIFIC PTE  LTD           ,1A SELETAR AEROSPACE LINK          ,                                   ,                                   ,SINGAPORE             ,  ,797552,VYDY,FS58,VYDY763K
GAMA AVIATION ENGINEERING INC                     ,200 FRED WEHRAN CIRCLE             ,                                   ,                                   ,TETERBORO             ,NJ,7608,VYQ2,EA63,VYQ2491Y
GAMA AVIATION ENGINEERING INC                     ,245 E TROPICAN AVE STE 120 HANGAR 3,                                   ,                                   ,LAS VEGAS             ,NV,89169,VYQ3,WP19,VYQ3491Y
GAMA AVIATION ENGINEERING INC                     ,1724 Robins Street                 ,Hangar 3 Hansom Field              ,                                   ,Bedford               ,MA,1930,VYQ4,EA61,VYQ4491Y
GAMA AVIATION ENGINEERING INC                     ,3867 SOUTHERN BLVD                 ,                                   ,                                   ,WEST PALM BEACH       ,FL,33406,VYQD,EA63,VYQD491Y
GAMA AVIATION ENGINEERING INC                     ,700 GREAT MEADOW ROAD              ,                                   ,                                   ,STRATFORD             ,CT,6615,VYQR,EA63,VYQR491Y
EASTERN CINCINNATI AVIATION INC                   ,CLERMONT COUNTY AIRPORT            ,2001 SPORTYS DRIVE                 ,                                   ,BATAVIA               ,OH,45103,VYTR,GL05,VYTR380B
ROLLS-ROYCE CORPORATION                           ,7200 EARHART ROAD                  ,                                   ,                                   ,OAKLAND               ,CA,94621,VZ3R,WP27,VZ3R937L
BUDNEY OVERHAUL AND REPAIR LTD                    ,131 NEW PARK DR                    ,                                   ,                                   ,BERLIN                ,CT,6037,VZ5R,EA63,VZ5R293N
CHINA AIRCRAFT SERVICES LIMITED                   ,81 SOUTH PERIMETER ROAD            ,HONG KONG INTERNATIONAL AIRPORT    ,                                   ,LANTAU                ,  ,          ,VZFY,FS58,VZFY534Y
